[DEBUG] [2023-08-22 18:38:20] CryptoMaterialConfig.<init>(137) | Load cryptoMaterial, caCertPath: /home/jojo/Documents/Code/Java/fiscoAPP/build/resources/test/conf/ca.crt, sdkCertPath: /home/jojo/Documents/Code/Java/fiscoAPP/build/resources/test/conf/sdk.crt, sdkPrivateKeyPath:/home/jojo/Documents/Code/Java/fiscoAPP/build/resources/test/conf/sdk.key, enSSLCertPath: null, enSSLPrivateKeyPath:null
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20202, groupInfo: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20202, topic: _block_notify_1
[INFO] [2023-08-22 18:38:22] AmopImp.sendSubscribe(216) | update subscribe inform 4 peers
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20203, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20202, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:[]
[DEBUG] [2023-08-22 18:38:22] GroupManagerServiceImpl.setAmop(810) | register blockNotify for 127.0.0.1:20201, groupList: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(158) | update block notify, peer: 127.0.0.1:20201, groupInfo: [1]
[DEBUG] [2023-08-22 18:38:22] TopicManager.updateBlockNotify(163) | add block notify, peer: 127.0.0.1:20201, topic: _block_notify_1
[INFO] [2023-08-22 18:38:22] AmopImp.sendSubscribe(216) | update subscribe inform 4 peers
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20203, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20202, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2023-08-22 18:38:22] AmopImp.start(188) | amop module started
[INFO] [2023-08-22 18:38:22] AmopImp.sendSubscribe(216) | update subscribe inform 4 peers
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20200, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20203, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20202, topics:["_block_notify_1"]
[DEBUG] [2023-08-22 18:38:22] AmopImp.updateSubscribeToPeer(238) | update topics to node, node:127.0.0.1:20201, topics:["_block_notify_1"]
[INFO] [2023-08-22 18:38:22] BcosSDK.<init>(103) | create BcosSDK, create Amop success
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : ff9bb430751b49f58d9355d38dd57ccc, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 534d3e74764449f6be4d1dcc8b7d5534, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 653277a0732c43b69d01a471bcdeb7e0, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 7a19d338afb148c0bf3d934907769537, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 6fc55b4fa6f045528a3a82a90f015f63, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 146a1381670c42a89b613873495cff4e, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 820061c421554f189eeff9e04879ccb1, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : eaa2fa62bb294e1fb91617c622ff6460, msgType : 18
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[DEBUG] [2023-08-22 18:38:22] KeyTool.getMethod(309) | try to get method for EC5Util failed, method name: convertSpec
[INFO] [2023-08-22 18:38:22] Client.build(114) | build client success for group 1, crypto type 0
[INFO] [2023-08-22 18:38:22] BcosSDK.getClient(178) | create client for group 1 success
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 3086fa7b12a54b1b83584bbc8f98a3eb, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 7b32c1df7eb44f1a82de45b594cba9dc, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 181e6b3a0a874f28a5d1d7c64eb2a733, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 40c5579ae5644f9d974be8c739096cfe, msgType : 18
[DEBUG] [2023-08-22 18:38:22] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2023-08-22 18:38:22] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[DEBUG] [2023-08-22 18:38:22] TransactionProcessorFactory.getChainIdAndGroupId(35) | getNodeVersion before createTransactionManager, binaryVerison: 2.9.1, supportedVersion:2.9.1
[DEBUG] [2023-08-22 18:38:22] TransactionProcessorFactory.getChainIdAndGroupId(49) | createTransactionManager for >=rc2 node, chainId: 1, groupId: 1
[INFO] [2023-08-22 18:38:22] EventSubscribeImp.resendWaitingFilters(173) | Resend waiting filters, size: 0
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : f2a3733259e4481d8ba1a5bf715479e9, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20202, updated blockNumber: 777, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 777, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 777, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 777, nodeWithLatestBlockNumber:[127.0.0.1:20202, 127.0.0.1:20201]
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 777, nodeWithLatestBlockNumber:[127.0.0.1:20202]
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 777, nodeWithLatestBlockNumber:[127.0.0.1:20202, 127.0.0.1:20201, 127.0.0.1:20200]
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : f2a3733259e4481d8ba1a5bf715479e9, msgType : 4096
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20203, updated blockNumber: 777, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 777, nodeWithLatestBlockNumber:[127.0.0.1:20202, 127.0.0.1:20201, 127.0.0.1:20200, 127.0.0.1:20203]
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 0b1d9610f4914ba0a149d03ecf1f826e, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 00000000000000000000000000000000, msgType : 4097
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20201, updated blockNumber: 778, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20202, updated blockNumber: 778, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 778, nodeWithLatestBlockNumber:[127.0.0.1:20201]
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 0b1d9610f4914ba0a149d03ecf1f826e, msgType : 4096
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20203, updated blockNumber: 778, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updatePeersBlockNumberInfo(104) | updatePeersBlockNumberInfo for 127.0.0.1:20200, updated blockNumber: 778, groupId: 1
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 778, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20202]
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(156) |  call 
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 778, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20202, 127.0.0.1:20203]
[DEBUG] [2023-08-22 18:38:22] GroupServiceImpl.updateLatestBlockNumber(127) | g:1, updateLatestBlockNumber, latestBlockNumber: 778, nodeWithLatestBlockNumber:[127.0.0.1:20201, 127.0.0.1:20202, 127.0.0.1:20203, 127.0.0.1:20200]
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20203, seq : 47910bf7c6f7441790f94b90e94b12fe, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20202, seq : 63f246da1c1c4ece9e241547770a76fd, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20201, seq : b4c0217fc3754ce78d2544f473963ecb, msgType : 18
[DEBUG] [2023-08-22 18:38:22] ChannelMsgHandler.onMessage(123) | onMessage in ChannelMsgHandler called, host : 127.0.0.1:20200, seq : d1ca04de4a4047e981d0db376a1acdef, msgType : 18
